#Position (bp)	insert size
1.5428962785E9	0.0
1.5429024215E9	335.25
1.542914835E9	237.8181818181818
1.5429305895E9	302.4054054054054
1.5429471975E9	317.6
1.5429644815E9	290.90697674418607
1.5429795825E9	305.437908496732
1.542985994E9	316.6190476190476
1.5429975805E9	312.73987595767966
1.5430088525E9	293.70059880239523
1.5430106335E9	0.0
1.543012317E9	0.0
1.5430155885E9	164.0
1.543019221E9	0.0
1.543021643E9	0.0
1.543027024E9	294.77777777777777
1.5430321535E9	0.0
1.543034147E9	224.42011834319527
1.5430379685E9	340.0
1.5430476845E9	0.0
1.543059916E9	0.0
1.543071335E9	0.0
1.543078483E9	313.2
1.5430804175E9	314.2
1.543085852E9	0.0
1.5431046235E9	316.98129567694787
1.5431209195E9	327.28
1.543123555E9	289.0
1.5431248215E9	0.0
1.5431274905E9	312.71013750106755
1.543131285E9	317.0188679245283
1.5431374085E9	330.51612903225805
1.5431446715E9	0.0
1.543151248E9	380.0
1.543155793E9	189.0
1.5431573505E9	0.0
1.5431592025E9	336.14285714285717
1.5431609355E9	303.75
1.54316419E9	314.4
1.5431697975E9	322.1763584366063
1.5432156285E9	315.07084785133566
1.543259712E9	212.0
1.5432639345E9	288.5
1.5432824685E9	311.1862745098039
1.5433098065E9	316.4706601466993
1.543335757E9	313.03846153846155
1.5433633105E9	308.0
1.543390865E9	286.57142857142856
1.543417208E9	308.748
1.54344246E9	310.3606557377049
1.543468246E9	301.4527687296417
1.5434934615E9	309.468085106383
1.543509089E9	316.5993071593534
1.543524114E9	309.33490566037733
1.543548458E9	316.12160898035546
1.5435725235E9	321.14
1.5435949355E9	295.21495327102804
1.543607482E9	347.0
1.543620847E9	310.0
1.5436438175E9	313.8269230769231
1.5436661195E9	331.2
1.5436876935E9	314.8618784530387
1.5437084285E9	312.05982905982904
1.5437205505E9	0.0
1.5437318775E9	318.21148036253777
1.5437509135E9	297.7708333333333
1.543770236E9	314.073732718894
1.543789269E9	299.94736842105266
1.543800927E9	213.0
1.543812291E9	313.6060606060606
1.5438300315E9	315.5739385065886
1.5438476385E9	323.175
1.543865055E9	307.66550522648083
1.543878598E9	317.40612049729043
1.543891686E9	291.80838323353294
1.5439077265E9	305.0
1.543918548E9	0.0
1.5439297675E9	309.9347826086956
1.543942855E9	307.0496369832568
1.5439555375E9	267.75
1.543971196E9	302.3131824234354
1.5439862E9	312.64102564102564
1.544003671E9	300.07142857142856
1.5440204975E9	271.92857142857144
1.544036335E9	305.71875
1.54406129E9	303.2469879518072
1.544078718E9	198.4
1.544086471E9	311.5416666666667
1.54409905E9	0.0
1.544109852E9	306.40867798230937
1.5441203465E9	301.875
1.544132033E9	322.2307692307692
1.544146433E9	256.0
1.544156333E9	329.0
1.5441637385E9	0.0
1.544175476E9	0.0
1.544185726E9	309.3041401273885
1.544195081E9	267.0
1.5442040905E9	305.4761904761905
1.544212715E9	306.6551724137931
1.54422086E9	292.5
1.5442316155E9	263.6666666666667
1.544244349E9	313.42105263157896
1.544253297E9	230.28571428571428
1.544259274E9	299.0
1.5442652725E9	0.0
1.544270648E9	292.92857142857144
1.5442780815E9	303.0952380952381
1.544285961E9	341.55555555555554
1.5442900035E9	0.0
1.544296953E9	310.49285714285713
1.544306699E9	0.0
1.5443109985E9	0.0
1.5443122245E9	0.0
1.544314119E9	0.0
1.544317712E9	317.0
1.54432387E9	0.0
1.5443310505E9	0.0
1.5443363295E9	0.0
1.5443389615E9	0.0
